ID,場所,市区町村,設置タイプ,状況,sector,sub6,ミリ波,eNB-LCID,PCI,基地局ID,緯度,経度,更新日時,投稿者,備考,URL,協力者
e51df931,北宇和郡鬼北町大字延川,鬼北町,コン柱,open,3,,,"737401-1,2,3","126,128,340",,33.29988361,132.7452832,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
e564fd90,松山市東大栗町,松山市,コン柱,open,1,,,737287-10,,CBSB838001477,33.907028,132.7835,2024-04-28 11:05:57,@saiseki56,,https://x.com/saiseki56/status/1747167372967039206,@saiseki56
e567acc1,松山市八反地乙,松山市,コン柱,open,3,,,"737506-8,9,10",,,33.958583,132.798611,2024-04-28 11:21:19,@saiseki56,,https://x.com/saiseki56/status/1747162586645459380,@saiseki56
e56a518a,西宇和郡伊方町中之浜,伊方町,コン柱,open,2,,,"737474-4,5","28,27",,33.482914,132.364286,2023-01-08 14:37:48,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1609845346125099008,wankosa @saiseki56
e584cbde,新居浜市南小松原町,新居浜市,屋上,open,3,,,"737541-1,2,3","159,362,124",,33.971858,133.296065,2023-06-10 16:03:19,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667499362870755330,@sakura3ripa @imabarizine
e5a6afdf,今治市玉川町大野,今治市,コン柱,open,3,,,"737493-7,8,9","181,180,182",,34.019779,132.942431,2023-04-03 21:40:55,@seaki,eNB-LCID変更,https://x.com/seaki/status/1642832291104980994,@seaki
e5fcbf52,今治市波方町樋口①,今治市,コン柱,open,3,,,"737488-4,5,6","313,324,326",,34.098618,132.953387,2023-04-22 13:20:35,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1649630859107110912,@imabarizine
e647aba8,松山市高野町,松山市,コン柱,open,3,,,"737565-9,10,11","19,46,213",,33.854254,132.810114,2023-05-04 11:30:36,@saiseki56,,https://x.com/saiseki56/status/1654028875897389057,@seaki @saiseki56
e6906678,四国中央市金田町半田②,四国中央市,コン柱,open,2,,,"737305-10,11","20,4",,33.9996814,133.6024896,2023-06-17 07:26:51,@tororo_mobi,eNB-LCID変更,https://x.com/tororo_mobi/status/1667773329389002752,@tororo_mobi
e6ddf2c7,松山市北斎院町②,松山市,コン柱,open,2,,,"737562-7,8","255,218",,33.836856,132.727384,2023-05-10 11:03:28,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656197048935550976,@imabarizine @saiseki56
e701099d,大洲市長浜町出海,大洲市,コン柱,open,2,,,"737500-1,2","153,313",,33.558641,132.434222,2023-03-19 19:38:47,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637327637885620224,@kmtt2012 @saiseki56
e707808b,上浮穴郡久万高原町二名②,久万高原町,衛星,open,1,,,742250-1,1,CBSB838001615,33.676902,132.838374,2024-05-09 20:38:41,@sfuruie0407,新規開局,https://x.com/sfuruie0407/status/1788484053840359682,@sfuruie0407
e75a3eae,大洲市東大洲⑤,大洲市,コン柱,open,3,,,"737590-5,6,7","80,78,79",,33.5264088,132.5615009,2024-04-28 12:28:48,@saiseki56,,https://x.com/saiseki56/status/1681935688185565188,@saiseki56
e7d9c7ae,松山市南白水三丁目,松山市,コン柱,open,3,3,3,"737564-9,10,11","95,71,325",,33.86798,132.78911,2023-05-10 12:24:14,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656205297046917121,@seaki @saiseki56
e872bbe8,松山市小山田,松山市,コン柱,open,1,,,737606-2,237,CBSB838001387,33.986139,132.841694,2024-04-28 19:57:55,@saiseki56,新規開局,https://x.com/saiseki56/status/1747158245683376544,@saiseki56
e91016ee,新居浜市上原二丁目,新居浜市,コン柱,open,3,,,"737492-4,5,6","258,38,13",,33.921289,133.284536,2024-05-11 22:32:32,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1789296875717435720,@hals111 @imabarizine
e923a760,南宇和郡愛南町福浦,愛南町,コン柱,ready,3,,,,,,32.916028,132.498861,2024-05-11 20:44:28,@saiseki56,新規発見,https://x.com/saiseki56/status/1789247697993810354,@saiseki56
e965aef4,宇和島市吉田町法花津,宇和島市,コン柱,open,3,,,"737495-3,4,5","188,157,158",,33.318466,132.520371,2023-06-20 18:24:21,@saiseki56,eNB-LCID変更,,@kmtt2012 @saiseki56
e99a8f91,松山市北梅本町③,松山市,コン柱,close,,,,,,,33.819311,132.849396,2024-04-28 12:15:58,@saiseki56,新規,,@saiseki56
e9d361d5,今治市近見町三丁目,今治市,コン柱,open,3,,,"737378-4,5,6","38,37,36",,34.09090214,132.9818234,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
ea6f83d2,宇和島市吉田町南君①,宇和島市,コン柱,open,2,,,"737387-1,2","112,111",,33.268935,132.50273,2022-06-01 00:00:00,@amegokun @kmtt2012,,,@amegokun @kmtt2012
ea83e2bb,大洲市長浜町櫛生,大洲市,コン柱,open,3,,,"737578-2,3,4","226,227,275",CBSB838000693,33.574256,132.442079,2023-04-17 14:04:30,@saiseki56,開局,https://x.com/saiseki56/status/1647827519482253312,@kmtt2012 @saiseki56
eb4f31bc,伊予郡松前町大字浜,松前町,コン柱,open,3,,,"737532-7,8,9","101,351,274",,33.783187,132.713366,2023-03-25 23:58:23,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639609271968239620,匿名 wankosa @saiseki56
eb516f18,西条市丹原町寺尾,西条市,鉄塔,open,2,,,"737599-4,5","305,342",,33.856702,133.043279,2024-05-04 21:42:17,@imabarizine,写真追加,https://x.com/raku10ehime/status/1786776021150429577,@MVp7WugssM0KObp @sfuruie0407 @imabarizine
ebfa23a6,新居浜市郷二丁目,新居浜市,コン柱,open,3,,,"737554-1,2,3","204,62,259",,33.965556,133.30982,2023-04-16 13:52:24,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1647473873577967618,@hals111 @sakura3ripa @kmtt2012
ec1db5ac,四国中央市土居町上野①,四国中央市,コン柱,open,3,,,"737509-2,3,4","3,307,5",,33.947098,133.390963,2023-04-16 11:16:39,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1647344592554164227,匿名 @imabarizine @kmtt2012
ec50d548,西条市河之内,西条市,コン柱,open,2,,,"737547-4,5","378,50",,33.936371,133.031163,2023-05-04 11:29:19,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1654086116113514496,@imabarizine
ec5e4ad2,喜多郡内子町大瀬中央,内子町,コン柱,open,3,,,"737576-2,3,4","161,160,159",,33.574559,132.71359,2023-04-20 16:00:20,@sfuruie0407,,https://x.com/sfuruie0407/status/1648970344886333444,@sfuruie0407 @saiseki56
ecfa708c,西宇和郡伊方町正野,伊方町,コン柱,open,2,,,"737439-7,8","74,72",,33.3616,132.048193,2022-11-12 19:54:38,@saiseki56,,https://x.com/saiseki56/status/1591282654699454466,wankosa @saiseki56
ed7c3e81,伊予市下三谷②,伊予市,コン柱,open,3,,,"737483-7,8,9","26,132,133",,33.764981,132.725065,2023-03-21 17:38:48,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637813745400582145,@imabarizine @seaki @saiseki56
ee76fd78,新居浜市東雲町二丁目,新居浜市,コン柱,open,3,,,"737543-1,2,3","22,213,71",,33.965312,133.300605,2023-04-16 18:47:03,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1647475622720204800,Googleフォーム208 @sakura3ripa @kmtt2012
ee96376f,西条市壬生川,西条市,コン柱,open,3,,,"737545-7,8,9","98,27,67",,33.939813,133.083536,2023-05-04 21:02:56,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1654103515554533376,@hals111 @imabarizine
eec1c674,松山市水泥町,松山市,コン柱,open,3,,,"737286-7,8,9","0,1,2",,33.8050128,132.8239532,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
eee4046e,西条市安知生,西条市,コン柱,open,3,1,2,"737514-4,5,6","230,106,156",,33.897049,133.168933,2023-03-26 11:13:44,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1639775371641094144,@kmtt2012
ef57a66b,四国中央市妻鳥町②,四国中央市,コン柱,open,3,,,"737465-5,6,7","142,347,25",,33.993081,133.575708,2022-12-06 23:33:01,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1599486602304450560,@imabarizine @kmtt2012
ef5c34da,新居浜市本郷三丁目,新居浜市,コン柱,open,3,1,2,"737490-1,2,3","161,91,345",,33.932196,133.283271,2024-04-28 22:07:16,@imabarizine,5G追加・ストリートビュー確認,,@kmtt2012 @imabarizine
f06235c9,松山市一番町三丁目,松山市,屋上,open,2,,,"737416-4,5","364,57",,33.84149401,132.7689644,2022-06-01 00:00:00,wankosa,,,wankosa
f0d03abe,喜多郡内子町重松甲,内子町,コン柱,open,1,,,737576-1,265,CBSB838001276,33.53443,132.684542,2023-04-20 16:27:01,@saiseki56,新規開局,https://x.com/saiseki56/status/1648950629648445441,@saiseki56
f0dfe07c,西予市宇和町久枝,西予市,コン柱,open,3,,,"737527-4,5,6","250,251,249",,33.364111,132.497049,2023-03-24 22:11:51,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639226274924347392,@kmtt2012 @saiseki56
f10edd8f,宇和島市吉田町深浦,宇和島市,コン柱,ready,3,,,,,CBSB838001000,33.317976,132.505951,2024-04-28 11:55:38,@saiseki56,新規発見,,@saiseki56
f16106c3,四国中央市土居町野田,四国中央市,コン柱,open,3,,,"737507-10,11,12","24,25,374",,33.963541,133.463324,2023-04-02 02:21:23,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1641395590671261696,@kmtt2012 @sfuruie0407
f1892648,越智郡上島町弓削佐島,上島町,コン柱,open,3,,,"737435-1,2,3","14,87,310",CBSB838000201,34.252508,133.188911,2024-05-03 21:45:42,@imabarizine,開局,https://x.com/raku10ehime/status/1786388171510657355,@boyaboya01 @imabarizine
f1c6409e,宇和島市坂下津,宇和島市,コン柱,open,3,,,"737341-4,5,6","209,208,207",,33.22034485,132.5476319,2022-06-01 00:00:00,@imabarizine @kmtt2012,,,@imabarizine @kmtt2012
f1e2d365,北宇和郡鬼北町大字下大野,鬼北町,コン柱,open,3,,,"737534-1,2,3","241,240,242",,33.306602,132.721582,2023-03-19 20:32:35,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1636942878235820033,@kmtt2012 @sfuruie0407
f22803b5,東温市上林①,東温市,コン柱,open,2,1,2,"737372-4,5","304,305",,33.75296068,132.8858313,2022-06-01 00:00:00,wankosa,,,wankosa
f2420418,西条市黒瀬乙,西条市,コン柱,open,3,,,"737518-10,11,12","193,11,9",,33.886503,133.172296,2023-04-23 21:51:40,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1650103776475480066,@imabarizine @sfuruie0407
f28a1b51,八幡浜市川之内,八幡浜市,コン柱,open,1,,,737599-7,231,,33.46442,132.476365,2024-04-28 13:50:43,@saiseki56,開局,https://x.com/saiseki56/status/1720654826898591877,@saiseki56
f294282c,伊予市双海町高野川,伊予市,コン柱,open,2,,,"737481-1,2","229,45",,33.705903,132.663506,2023-03-19 19:37:37,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1636976104043937792,wankosa @imabarizine @saiseki56
f2fa2a28,西予市宇和町皆田,西予市,コン柱,open,3,,,"737522-7,8,9","171,173,172",,33.349347,132.534402,2024-04-28 01:12:21,@saiseki56,座標調整,https://x.com/saiseki56/status/1706979783408746539,@kmtt2012 @sfuruie0407 @saiseki56
f33147fc,東温市見奈良,東温市,コン柱,open,3,,,"737382-4,5,6","226,227,225",,33.79231606,132.882263,2022-06-01 00:00:00,wankosa,,,wankosa
f35cf0d2,西宇和郡伊方町三崎,伊方町,コン柱,open,2,,,"737452-1,2","374,42",,33.390094,132.120437,2022-11-12 19:52:44,@saiseki56,,https://x.com/saiseki56/status/1591280863303831552,wankosa @saiseki56
f36f315c,今治市吉海町八幡,今治市,コン柱,open,3,3,1,"737566-7,8,9","34,315,8",,34.147735,133.044703,2024-04-27 20:33:21,@imabarizine,5G追加,https://x.com/raku10ehime/status/1784197274563920119,@imabarizine
f379f153,八幡浜市大正町,八幡浜市,屋上,open,3,,,"737571-7,8,9","80,78,79",,33.457694,132.429944,2023-03-25 18:09:35,@saiseki56,,https://x.com/saiseki56/status/1639462467087790080,@saiseki56
f37fe14c,伊予市上吾川,伊予市,コン柱,open,3,,,"737483-1,2,3","176,289,174",,33.756511,132.719047,2023-03-21 17:41:02,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637812179897311237,@imabarizine @seaki @saiseki56
f3a41728,西条市樋之口②,西条市,コン柱,open,3,3,3,"737516-6,7,8","353,38,204",,33.915673,133.171384,2023-03-26 11:02:42,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1639771572981624833,@imabarizine @kmtt2012
f3ab3ffc,東温市下林②,東温市,コン柱,open,1,,,737372-10,313,CBSB838001481,33.768051,132.87503,2023-05-11 21:14:41,@sfuruie0407,新規開局,https://x.com/sfuruie0407/status/1656529601294917632,@sfuruie0407
f48f0bf6,松山市大手町二丁目,松山市,屋上,open,3,,,"737295-10,11,12","288,290,289",,33.839937,132.754141,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
f49c8ca2,今治市上浦町井口,今治市,コン柱,open,2,,,"737450-10,11","18,44",,34.265721,133.041588,2023-04-30 21:17:50,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1652668866806571008,@imabarizine
f4a2f29d,四国中央市金田町金川①,四国中央市,コン柱,open,3,,,"737459-4,5,6","108,368,65",,33.989554,133.595883,2023-03-03 21:07:45,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1628641587919228928,@imabarizine @kmtt2012
f4a3f3a6,西条市藤之石７号,西条市,コン柱,open,3,,,"737518-7,8,9","41,40,39",,33.846681,133.21624,2023-06-18 22:13:58,@kmtt2012,eNB-LCID変更,,@kmtt2012
f4c91492,東温市横河原,東温市,ピコセル,open,1,,,752280-3,398,,33.80210222,132.8825876,2022-09-03 08:26:39,@MVp7WugssM0KObp,,https://x.com/MVp7WugssM0KObp/status/1564989786422591492,@MVp7WugssM0KObp
f4cc8b56,越智郡上島町弓削下弓削,上島町,コン柱,open,3,,,"737476-10,11,12","2,108,22",,34.259628,133.203011,2024-05-03 21:27:30,@imabarizine,開局,https://x.com/raku10ehime/status/1786385904334155942,@boyaboya01 @imabarizine
f50d2e80,大洲市北只①,大洲市,コン柱,open,2,,,"737446-7,8","127,128",,33.4901125,132.5437835,2022-07-20 12:36:00,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1549599154149552128,@saiseki56
f5133650,大洲市新谷①,大洲市,コン柱,open,3,,,"737545-4,5,6","154,153,153",,33.533239,132.582337,2023-03-17 22:34:13,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1635869040857186304,@kmtt2012 @saiseki56
f5589200,今治市上浦町瀬戸①,今治市,コン柱,open,3,,,"737451-10,11,12","235,276,107",,34.225444,133.051405,2023-04-30 21:12:59,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1652667750261886979,@imabarizine
f59ddad8,松山市安城寺町①,松山市,屋上,open,3,,,"737391-7,8,9","52,51,53",,33.8740798,132.7414818,2022-06-01 00:00:00,wankosa,,,wankosa
f6212040,西条市大町②,西条市,屋上,open,3,,,"737519-1,2,3","123,266,220",,33.913526,133.189984,2023-05-04 20:50:38,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1654101233416933376,@imabarizine
f62e8062,北宇和郡松野町大字松丸,松野町,コン柱,open,3,,,"737485-6,7,8","192,194,193",,33.22844,132.70777,2023-03-19 20:21:35,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1636957967034757122,@kmtt2012
f6434c92,大洲市菅田町宇津,大洲市,コン柱,open,3,,,"737595-1,2,3","192,194,193",CBSB838001474,33.502864,132.621006,2024-04-28 13:15:20,@saiseki56,新規開局,https://x.com/saiseki56/status/1706966095469674917,@saiseki56
f64d8052,西条市丹原町志川,西条市,コン柱,open,3,,,"737361-7,8,9","63,64,173",,33.857466,133.023346,2022-06-01 00:00:00,@hals111,,,@hals111
f6650296,松山市末町,松山市,コン柱,open,3,,,"737564-4,5,6","179,288,178",,33.863463,132.81788,2023-05-04 10:24:20,@saiseki56,,https://x.com/saiseki56/status/1654018377109901312,@seaki @saiseki56
f75d6adc,喜多郡内子町論田,内子町,コン柱,open,1,,,737557-5,92,CBSB838001191,33.576801,132.639156,2023-03-28 21:04:48,@saiseki56,新規開局,https://x.com/saiseki56/status/1640617041785913345,@saiseki56
f789da3d,今治市大三島町宮浦②,今治市,コン柱,open,1,,,737470-1,260,CBSB838001210,34.24967249,133.007158,2023-04-30 21:20:07,@imabarizine,新規開局,https://x.com/raku10ehime/status/1652669448351002624,@imabarizine
f7c4ba47,新居浜市黒島一丁目,新居浜市,コン柱,open,3,,,"737553-4,5,6","247,122,210",,33.985709,133.343032,2023-06-10 14:56:21,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667496155461337088,@hals111 @imabarizine
f836dc63,伊予郡松前町大字徳丸,松前町,コン柱,open,3,,,"737532-10,11,12","335,333,199",,33.795389,132.754415,2023-03-25 23:50:04,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639598478971265024,wankosa @saiseki56
f85d10b0,上浮穴郡久万高原町笠方②,久万高原町,衛星,open,1,,,742222-1,1,,33.742697,133.038565,2023-04-19 23:49:17,@sfuruie0407,,https://x.com/sfuruie0407/status/1648663762826842114,@sfuruie0407
f8847a25,松山市東方町,松山市,コン柱,open,3,,,"737292-4,5,6","221,219,220",,33.7713417,132.8152126,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
f8b49700,松山市北梅本町④,松山市,コン柱,open,1,,,737461-9,365,CBSB838001230,33.829249,132.851598,2023-07-06 20:58:17,@saiseki56,新規開局,,@saiseki56
f8b716c5,西条市河原津,西条市,コン柱,open,2,,,"737547-9,10","223,325",,33.968964,133.066656,2023-05-27 13:15:13,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1662328998171668481,@boyaboya01 @imabarizine
f8c54a65,松山市萩原①,松山市,コン柱,close,,,,,,,33.99392726,132.8273161,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
f8f5d9cf,今治市大西町脇,今治市,コン柱,open,3,,,"737403-7,8,9","173,202,321",,34.060604,132.921808,2024-05-05 23:03:49,@imabarizine,写真追加,https://x.com/raku10ehime/status/1787132854092304758,@imabarizine
f9a8619b,今治市大西町別府,今治市,コン柱,open,1,,,737391-10,231,CBSB838001058,34.057976,132.898669,2024-05-05 23:09:27,@imabarizine,写真追加,https://x.com/raku10ehime/status/1787133829574226091,@imabarizine
f9b24742,今治市波方町樋口②,今治市,コン柱,open,3,,,"737486-7,8,9","263,261,262",,34.094078,132.943822,2023-04-22 13:53:32,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1649639213950980096,@imabarizine
f9d47de0,松山市北梅本町②,松山市,コン柱,open,3,,,"737391-4,5,6","163,164,192",,33.8053752,132.8432565,2022-06-01 00:00:00,@seaki,,,@seaki
f9d8c6a4,西予市明浜町宮野浦②,西予市,衛星,open,2,,,"742269-1
742270-1","2,1",,33.306338,132.422947,2024-04-28 14:11:43,@saiseki56,新規開局,https://x.com/saiseki56/status/1721038616968011960,@saiseki56
f9eac58e,上浮穴郡久万高原町久万,久万高原町,コン柱,open,3,,,"737530-1,2,3","25,26,24",,33.656478,132.901601,2023-03-19 20:12:07,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1637267633660919808,@kmtt2012
fa9723af,伊予市中山町佐礼谷乙,伊予市,衛星,open,1,,,742168-1,306,CBSB838001288,33.682944,132.7445,2024-05-05 00:40:09,@saiseki56,新規開局,https://x.com/saiseki56/status/1786621497819443390,@saiseki56
fac1e80f,今治市菊間町佐方,今治市,コン柱,open,3,,,"737494-1,2,3","347,85,138",,34.052034,132.884217,2024-05-05 23:10:44,@imabarizine,写真追加,https://x.com/raku10ehime/status/1787133932586381794,@imabarizine
faed95f2,今治市玉川町龍岡上,今治市,コン柱,close,,,,,,,33.9770115,132.9042184,2022-12-12 00:41:29,@seaki,,https://x.com/seaki/status/1601937449453658112,@seaki
faf3e3fd,松山市福角町,松山市,コン柱,open,3,,,"737287-1,2,3","112,48,356",,33.90213,132.76381,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
fb01c77b,松山市保免中三丁目,松山市,コン柱,open,3,,,"737562-1,2,3","105,269,229",,33.81534,132.745773,2023-05-10 13:24:38,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656207574369439746,@kmtt2012 @saiseki56
fb17415b,松山市居相二丁目,松山市,コン柱,open,3,,,"737285-4,5,6","167,165,166",,33.8086306,132.7705846,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
fb5dbaf4,八幡浜市五反田②,八幡浜市,コン柱,open,1,,,737589-7,30,CBSB838001328,33.443047,132.447249,2023-07-14 13:22:24,@saiseki56,新規開局,,@saiseki56
fc318d6b,八幡浜市若山②,八幡浜市,コン柱,open,1,,,737571-4,20,CBSB838001306,33.41869,132.45334,2023-03-28 21:02:57,@saiseki56,新規開局,https://x.com/saiseki56/status/1640617981528150023,@saiseki56
fc65a5b0,松山市西垣生町③,松山市,コン柱,open,3,,,"737442-1,2,3","160,98,312",,33.815335,132.709369,2022-07-25 20:19:01,wankosa,町名後に③を追記,,wankosa
fc9b1e9a,喜多郡内子町袋口①,内子町,コン柱,open,1,,,737572-4,10,,33.606155,132.663378,2023-04-27 17:49:21,@saiseki56,,https://x.com/saiseki56/status/1651510282819342336,@saiseki56
fd02959c,今治市菊間町高田,今治市,コン柱,open,3,,,"737498-1,2,3","232,191,351",,34.026264,132.855669,2024-05-05 23:16:22,@imabarizine,写真追加,https://x.com/raku10ehime/status/1787134474196853248,@imabarizine
fd8df2b7,伊予市米湊②,伊予市,コン柱,open,3,,,"737478-9,10,11","208,209,207",,33.75072,132.706721,2023-03-21 17:36:14,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637817407267028992,@kmtt2012 @saiseki56
fd9954d4,喜多郡内子町小田,内子町,コン柱,open,1,,,737522-1,4,,33.570481,132.804057,2023-03-04 20:17:27,@sfuruie0407,,https://x.com/sfuruie0407/status/1631932721370124288,@sfuruie0407
fda15c3e,松山市石手二丁目,松山市,コン柱,open,3,,,"737565-6,7,8","185,107,127",,33.848007,132.7992,2023-05-10 11:34:31,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656199726646329344,wankosa @saiseki56
fdd21d67,松山市大可賀三丁目,松山市,コン柱,open,3,,,"737283-1,2,3","136,137,135",,33.8472348,132.7031812,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
fde4e7fc,大洲市白滝,大洲市,コン柱,open,3,1,3,"737446-4,5,6","265,264,266",,33.57868477,132.5266381,2022-07-13 17:58:00,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1547143300594819074,Googleフォーム002 @saiseki56
fdeedeb2,今治市朝倉上乙,今治市,コン柱,open,3,,,"737586-8,9,10","177,119,344",,33.967012,133.030092,2024-04-29 19:52:04,@imabarizine,開局,https://x.com/raku10ehime/status/1784904139174203421,@imabarizine
fe6cfa13,宇和島市津島町近家,宇和島市,コン柱,open,3,,,"737590-8,9,10","30,31,32",,33.12917,132.50266,2024-04-29 22:09:05,@kmtt2012,マイマップより転記,,@kmtt2012
fe78cf3e,西条市禎瑞,西条市,コン柱,open,3,,,"737514-7,8,9","288,68,265",,33.911756,133.150335,2024-05-11 22:02:29,@imabarizine,写真追加,https://x.com/raku10ehime/status/1789292983466270990,@imabarizine
feec6479,今治市阿方①,今治市,コン柱,open,3,1,2,"737354-4,5,6","225,227,226",,34.061198,132.970841,2022-11-13 02:31:56,@imabarizine,,https://x.com/imabarizine/status/1590364010435989504,@seaki @imabarizine
ff1f7b3b,松山市才之原,松山市,コン柱,open,3,,,"737598-1,2,3","175,224,276",,33.9676547,132.82378,2024-04-28 19:55:53,@saiseki56,新規開局,https://x.com/saiseki56/status/1747155229211349220,@saiseki56
ff320769,松山市朝生田町二丁目,松山市,コン柱,open,3,,,"737327-4,5,6","92,90,91",,33.822484,132.76919,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
ffca51b9,西宇和郡伊方町湊浦,伊方町,コン柱,open,2,,,"737475-3,4","13,164",,33.486498,132.353711,2023-01-08 14:40:12,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1609843025106309122,wankosa @saiseki56
ffd4ee91,四国中央市妻鳥町③,四国中央市,コン柱,open,2,1,2,"737466-10,11","245,295",,33.976647,133.58015,2023-06-17 07:18:10,@tororo_mobi,eNB-LCID変更,https://x.com/tororo_mobi/status/1667797644851425282,@imabarizine @tororo_mobi
ffd9f6ab,松山市溝辺町,松山市,コン柱,open,3,,,"737593-4,5,6","355,354,284",,33.851183,132.80645,2024-04-28 01:29:17,@seaki,開局,https://x.com/seaki/status/1723501227038978459,@seaki
ffdd048e,西条市氷見丁,西条市,コン柱,open,2,,,"737517-5,6","21,295",,33.883786,133.128982,2024-05-04 22:03:38,@imabarizine,開局,https://x.com/raku10ehime/status/1786777759265804422,@imabarizine
